1575068889.799390,70
1575068889.903202,76
1575068890.006558,79
1575068890.118794,79
1575068890.230563,90
1575068890.338133,90
1575068890.444112,94
1575068890.552815,94
1575068890.655817,76
1575068890.759404,76
1575068890.863310,70
1575068890.966530,70
1575068891.069659,71
1575068891.175879,71
1575068891.281683,71
1575068891.388820,72
1575068891.493163,73
1575068891.600267,72
1575068891.704119,78
1575068891.807048,78
1575068891.913461,82
1575068892.017772,89
1575068892.122966,92
1575068892.227453,100
1575068892.331160,94
1575068892.434920,86
1575068892.538644,83
1575068892.641791,83
1575068892.744541,73
1575068892.851196,72
1575068892.954552,72
1575068893.057955,72
1575068893.161122,74
1575068893.264300,75
1575068893.368147,75
1575068893.473492,75
1575068893.577616,73
1575068893.682554,74
1575068893.787829,74
1575068893.890783,74
1575068893.995931,75
1575068894.099083,75
1575068894.203291,75
1575068894.306534,75
1575068894.422417,76
1575068894.526359,85
1575068894.630906,86
1575068894.736448,85
1575068894.843154,86
1575068894.948346,96
1575068895.051427,96
1575068895.156003,95
1575068895.261090,93
1575068895.364728,87
1575068895.469305,94
1575068895.572577,88
1575068895.676387,77
1575068895.779723,77
1575068895.893430,76
1575068896.009558,76
1575068896.115278,77
1575068896.220472,77
1575068896.324257,78
1575068896.427727,80
1575068896.530960,85
1575068896.636605,85
1575068896.748779,89
1575068896.853549,89
1575068896.959643,100
1575068897.063649,100
1575068897.171469,100
1575068897.274449,92
1575068897.377127,94
1575068897.481773,99
1575068897.593151,98
1575068897.696488,79
1575068897.799350,79
1575068897.903251,79
1575068898.007637,79
1575068898.113393,78
1575068898.216310,81
1575068898.319264,81
1575068898.425889,85
1575068898.531139,85
1575068898.634559,82
1575068898.737899,82
1575068898.841044,87
1575068898.945283,87
1575068899.048914,91
1575068899.152094,91
1575068899.255851,99
1575068899.359866,99
1575068899.462955,95
1575068899.567011,95
1575068899.671487,95
1575068899.775227,99
1575068899.878704,99
1575068899.981269,82
1575068900.085458,82
1575068900.188468,82
1575068900.293223,82
1575068900.398214,82
1575068900.500923,82
1575068900.604242,83
1575068900.707412,87
1575068900.812635,88
1575068900.920311,85
1575068901.023500,84
1575068901.126850,84
1575068901.230485,84
1575068901.337070,83
1575068901.440240,82
1575068901.543511,83
1575068901.649953,84
1575068901.754121,84
1575068901.857119,84
1575068901.960323,84
1575068902.064197,85
1575068902.168776,85
1575068902.273080,95
1575068902.376463,95
1575068902.479780,95
1575068902.583072,95
1575068902.686800,98
1575068902.792610,99
1575068902.895682,99
1575068902.999261,99
1575068903.104167,99
1575068903.208787,100
1575068903.311748,68
1575068903.416583,63
1575068903.520145,29
1575068903.625940,32
1575068903.730748,44
1575068903.835889,48
1575068903.942030,25
1575068904.046125,31
1575068904.149367,43
1575068904.257289,52
1575068904.361764,26
1575068904.465906,25
1575068904.572944,26
1575068904.677433,26
1575068904.782823,26
1575068904.886643,27
1575068904.990350,27
1575068905.094321,27
1575068905.198002,27
1575068905.316233,27
1575068905.428319,29
1575068905.542399,39
1575068905.651031,49
1575068905.756478,58
1575068905.860062,43
1575068905.964483,32
1575068906.068179,39
1575068906.171680,51
1575068906.277514,64
1575068906.383211,51
1575068906.487418,34
1575068906.591441,42
1575068906.695085,46
1575068906.800572,58
1575068906.903248,60
1575068907.007019,34
1575068907.112252,33
1575068907.216597,32
1575068907.320470,33
1575068907.424495,34
1575068907.529032,34
1575068907.632784,34
1575068907.737954,35
1575068907.841435,35
1575068907.945012,35
1575068908.051091,35
1575068908.155185,47
1575068908.258052,46
1575068908.361331,56
1575068908.465222,64
1575068908.568538,51
1575068908.671221,40
1575068908.776406,44
1575068908.880494,47
1575068908.983711,57
1575068909.086916,66
1575068909.191251,50
1575068909.295313,40
1575068909.399110,45
1575068909.503364,49
1575068909.607266,58
1575068909.712391,67
1575068909.815853,52
1575068909.920493,39
1575068910.025959,40
1575068910.133918,40
1575068910.238089,40
1575068910.343793,40
1575068910.447438,41
1575068910.551771,41
1575068910.657248,41
1575068910.760884,42
1575068910.864609,43
1575068910.968119,52
1575068911.071790,59
1575068911.175744,58
1575068911.281416,60
1575068911.384920,78
1575068911.488431,65
1575068911.591745,46
1575068911.696286,50
1575068911.800309,53
1575068911.903346,65
1575068912.006847,66
1575068912.109789,72
1575068912.213802,52
1575068912.318049,47
1575068912.421954,51
1575068912.525742,56
1575068912.628673,60
1575068912.732121,66
1575068912.835794,74
1575068912.940924,63
1575068913.045590,47
1575068913.150465,46
1575068913.254021,46
1575068913.358601,46
1575068913.462087,46
1575068913.567063,47
1575068913.671133,47
1575068913.774826,47
1575068913.879528,46
1575068913.982875,47
1575068914.086432,49
1575068914.190980,58
1575068914.295178,58
1575068914.399845,68
1575068914.503324,68
1575068914.606275,77
1575068914.709387,60
1575068914.814234,51
1575068914.919190,56
1575068915.023414,59
1575068915.127359,67
1575068915.231728,71
1575068915.336258,80
1575068915.440183,74
1575068915.543879,53
1575068915.649580,58
1575068915.753965,58
1575068915.859925,62
1575068915.966606,72
1575068916.073589,76
1575068916.176331,79
1575068916.279186,61
1575068916.383698,53
1575068916.488884,52
1575068916.592566,52
1575068916.696723,52
1575068916.800812,52
1575068916.910323,52
1575068917.014797,53
1575068917.120109,53
1575068917.222908,53
1575068917.326918,54
1575068917.429933,54
1575068917.533998,64
1575068917.639192,64
1575068917.742611,64
1575068917.846395,74
1575068917.949185,88
1575068918.053441,82
1575068918.157428,56
1575068918.261648,57
1575068918.365331,63
1575068918.470053,66
1575068918.574693,65
1575068918.679966,75
1575068918.783621,82
1575068918.887632,84
1575068918.992088,70
1575068919.095878,58
1575068919.199673,63
1575068919.306015,65
1575068919.412445,67
1575068919.518272,77
1575068919.621960,81
1575068919.725573,86
1575068919.830086,73
1575068919.934776,59
1575068920.038535,58
1575068920.143975,58
1575068920.247251,58
1575068920.350759,59
1575068920.454254,59
1575068920.556848,59
1575068920.660048,58
1575068920.763290,59
1575068920.866354,59
1575068920.969480,60
1575068921.072811,70
1575068921.175715,70
1575068921.278780,69
1575068921.382742,80
1575068921.485959,83
1575068921.589804,89
1575068921.694989,81
1575068921.798022,63
1575068921.902174,61
1575068922.007469,67
1575068922.111250,70
1575068922.215070,71
1575068922.318841,81
1575068922.423634,94
1575068922.528881,90
1575068922.633342,83
1575068922.738829,64
1575068922.844362,63
1575068922.948496,68
1575068923.051525,72
1575068923.158287,72
1575068923.263396,82
1575068923.366948,93
1575068923.470693,90
1575068923.574521,79
1575068923.679554,64
1575068923.784008,66
1575068923.888443,63
1575068923.992204,63
1575068924.095445,63
1575068924.199326,63
1575068924.302352,63
1575068924.405263,64
1575068924.508909,64
1575068924.617291,65
1575068924.721928,66
1575068924.825962,76
1575068924.929812,76
1575068925.032797,75
1575068925.135740,76
1575068925.239287,86
1575068925.342657,86
1575068925.448262,94
1575068925.552214,94
1575068925.654978,69
1575068925.760254,69
1575068925.865042,77
1575068925.968694,78
1575068926.072498,77
1575068926.177333,87
1575068926.280964,87
1575068926.385383,99
1575068926.489995,94
1575068926.593978,81
1575068926.699484,67
1575068926.803685,66
1575068926.907934,66
1575068927.014862,68
1575068927.117873,68
1575068927.221305,67
1575068927.325214,35
1575068927.428415,16
1575068927.533729,12
1575068927.638510,0
1575068927.743886,0
1575068927.847509,0
1575068927.951178,0
1575068928.055004,0
1575068928.158739,0
1575068928.261538,0
1575068928.365457,0
1575068928.468710,0
