1575068845.848264,20
1575068845.952817,19
1575068846.055670,15
1575068846.160101,20
1575068846.263617,2
1575068846.368426,5
1575068846.472004,8
1575068846.575193,8
1575068846.678324,9
1575068846.781514,10
1575068846.887532,11
1575068846.990548,12
1575068847.095353,12
1575068847.198292,13
1575068847.301000,14
1575068847.408504,15
1575068847.511134,15
1575068847.615203,20
1575068847.719362,14
1575068847.823352,13
1575068847.927943,15
1575068848.032578,15
1575068848.135721,13
1575068848.238903,18
1575068848.344295,12
1575068848.448884,12
1575068848.551996,14
1575068848.654998,17
1575068848.758934,20
1575068848.863011,20
1575068848.966073,4
1575068849.069361,6
1575068849.173493,10
1575068849.275910,8
1575068849.379790,10
1575068849.483580,11
1575068849.587685,12
1575068849.692061,13
1575068849.795194,14
1575068849.900159,15
1575068850.004036,15
1575068850.108622,16
1575068850.211157,17
1575068850.314212,20
1575068850.418059,16
1575068850.522058,14
1575068850.626259,16
1575068850.730731,16
1575068850.836028,13
1575068850.939801,18
1575068851.044233,11
1575068851.148127,13
1575068851.254151,9
1575068851.358837,19
1575068851.463865,20
1575068851.567672,5
1575068851.673054,4
1575068851.777422,7
1575068851.880308,8
1575068851.986953,9
1575068852.091535,9
1575068852.197515,11
1575068852.301263,11
1575068852.404844,13
1575068852.511554,13
1575068852.616560,14
1575068852.721995,16
1575068852.826971,16
1575068852.930069,20
1575068853.033061,20
1575068853.136770,13
1575068853.239651,9
1575068853.344529,11
1575068853.448022,13
1575068853.551484,10
1575068853.656254,20
1575068853.761976,20
1575068853.867432,18
1575068853.973501,4
1575068854.077698,6
1575068854.182081,15
1575068854.285109,20
1575068854.390930,20
1575068854.493909,3
1575068854.599076,5
1575068854.703409,8
1575068854.806644,8
1575068854.912018,9
1575068855.017177,10
1575068855.121246,11
1575068855.227142,12
1575068855.331680,13
1575068855.434698,14
1575068855.537878,14
1575068855.642209,15
1575068855.751884,17
1575068855.854725,18
1575068855.958455,20
1575068856.064084,9
1575068856.169548,8
1575068856.275113,10
1575068856.379020,12
1575068856.483020,20
1575068856.585948,20
1575068856.689916,20
1575068856.792895,14
1575068856.896907,6
1575068857.001480,7
1575068857.104896,20
1575068857.207808,20
1575068857.311145,20
1575068857.415279,5
1575068857.518617,6
1575068857.622414,8
1575068857.726786,9
1575068857.832182,10
1575068857.938026,11
1575068858.043634,12
1575068858.147269,13
1575068858.250936,13
1575068858.354896,13
1575068858.458052,14
1575068858.563751,15
1575068858.667681,16
1575068858.772086,18
1575068858.875942,19
1575068858.979880,13
1575068859.084221,10
1575068859.188383,12
1575068859.294753,15
1575068859.398729,20
1575068859.501877,20
1575068859.605459,4
1575068859.707889,20
1575068859.815593,9
1575068859.919303,5
1575068860.024100,7
1575068860.128478,9
1575068860.232048,10
1575068860.336511,11
1575068860.439202,11
1575068860.542043,12
1575068860.646941,13
1575068860.750942,14
1575068860.854046,14
1575068860.957161,15
1575068861.060270,16
1575068861.163341,20
1575068861.267279,20
1575068861.370490,10
1575068861.474622,11
1575068861.577306,13
1575068861.683757,19
1575068861.788251,20
1575068861.891272,16
1575068861.994165,0
1575068862.097791,0
1575068862.201429,10
1575068862.305087,0
1575068862.408598,0
1575068862.512454,0
1575068862.617042,0
1575068862.720176,0
1575068862.824403,0
1575068862.930024,0
1575068863.033055,0
1575068863.139264,0
1575068863.242215,0
